StudentID,Cryogenic Physics,Evolutionary Dynamics,Dark Energy,Stellar Chemistry,Sublight Propulsion Systems,Transdimensional Navigation,Neural Computation,Plasma Physics,Crystalline Geology,Pulsar Spectroscopy,Propulsion Systems,Radiation Shielding,Atmospheric Chemistry,Warp Field Theory,Plasmawave Analysis,Exoplanet Climatology,Astrology,Magnetosphere Modeling,Graviton Dynamics,Xyloprax Computation,Mineral Extraction,Synthetic Atmospheres,Quantum Fluids,Nanostructures Fabrication,Photonic Computing,Orbital Mechanics,Neutrino Engineering,Astrogeophysics,Genomic Engineering,Particle Isolation,Nuclear Synthesis,Xenorobotics Systems,Cartographic Topologies,Exotic Matter,Plasma Containment,Bioluminal Signals
91,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
92,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,6.0
93,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0
94,7.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,7.0,6.0
95,6.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0,8.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,8.0,6.0,7.0,8.0,6.0,6.0,6.0
96,6.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,6.0
97,6.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,10.0,10.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,6.0,9.0,8.0,6.0
98,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0,7.0,9.0,6.0,7.0,7.0,8.0,7.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,9.0,7.0,7.0,6.0,7.0
99,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,6.0,9.0,6.0,7.0,6.0,7.0,8.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0
100,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0
101,6.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0
102,7.0,6.0,9.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,8.0,9.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,6.0
103,6.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,6.0,8.0,8.0,8.0,6.0,7.0,6.0,6.0,8.0,6.0,8.0,9.0,8.0,7.0,6.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0
104,7.0,7.0,7.0,9.0,6.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,7.0,8.0,10.0,8.0,9.0,10.0,9.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,7.0
105,8.0,8.0,9.0,9.0,10.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,9.0,9.0,8.0,9.0,7.0,8.0,8.0,9.0,10.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,8.0
106,7.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,7.0
107,8.0,9.0,9.0,10.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,10.0,9.0,9.0,8.0,8.0
108,9.0,6.0,7.0,8.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,8.0
109,6.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,10.0,6.0,7.0,6.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0
110,8.0,8.0,10.0,9.0,10.0,9.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,9.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,6.0,7.0,6.0,7.0,9.0,6.0,9.0,9.0,6.0,7.0,8.0,7.0,7.0,8.0
111,7.0,6.0,6.0,9.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,8.0,6.0,6.0,7.0,8.0,6.0,8.0,9.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0
112,8.0,7.0,8.0,10.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,6.0,8.0,9.0,7.0,7.0,8.0,10.0,8.0,9.0,10.0,9.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0
113,6.0,7.0,7.0,9.0,6.0,7.0,8.0,7.0,6.0,8.0,8.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,9.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0
114,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0
115,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
116,6.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0,7.0,9.0,6.0,7.0,8.0,10.0,6.0,9.0,6.0,6.0,8.0,6.0,7.0,8.0,6.0,7.0,8.0,8.0,6.0
117,8.0,6.0,7.0,9.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,8.0,7.0,7.0,8.0,9.0,7.0,8.0,10.0,9.0,7.0,6.0,9.0,8.0,9.0,7.0,8.0,8.0,7.0
118,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0
119,6.0,7.0,8.0,7.0,9.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0
120,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
121,6.0,6.0,6.0,7.0,7.0,7.0,8.0,7.0,6.0,9.0,9.0,6.0,7.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,9.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,8.0,6.0
122,7.0,6.0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,8.0,8.0,6.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,8.0,9.0,7.0,6.0,6.0,6.0,10.0,6.0,8.0,6.0,7.0
123,9.0,8.0,9.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,8.0,9.0,7.0,8.0,10.0,9.0,9.0,8.0,9.0,8.0,9.0,10.0,10.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0
124,7.0,9.0,9.0,9.0,8.0,9.0,10.0,8.0,8.0,10.0,10.0,9.0,7.0,9.0,8.0,8.0,9.0,8.0,9.0,10.0,10.0,8.0,8.0,8.0,7.0,8.0,9.0,6.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0
125,6.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0
126,6.0,7.0,7.0,7.0,9.0,6.0,8.0,7.0,6.0,8.0,9.0,8.0,6.0,8.0,9.0,9.0,7.0,6.0,7.0,9.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,7.0,7.0
127,8.0,7.0,6.0,6.0,6.0,6.0,8.0,8.0,9.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,9.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0
128,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,8.0,6.0,7.0,6.0,8.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,7.0,6.0,6.0
129,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,9.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0
130,7.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,9.0,7.0,7.0,8.0,8.0,9.0,8.0,9.0,9.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,9.0,7.0,7.0
131,7.0,6.0,7.0,9.0,7.0,7.0,8.0,7.0,7.0,9.0,9.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0
132,6.0,7.0,7.0,7.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,6.0,7.0,9.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0
133,7.0,6.0,7.0,7.0,9.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,9.0,8.0,8.0,7.0,6.0,8.0,7.0
134,7.0,7.0,8.0,9.0,7.0,9.0,7.0,8.0,8.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,8.0,10.0,6.0,8.0,9.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,8.0,6.0,7.0,8.0,6.0,6.0,7.0
135,9.0,9.0,9.0,10.0,8.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,10.0,8.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,7.0,9.0,10.0,9.0,10.0,10.0,8.0,8.0,7.0
136,8.0,7.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0
137,7.0,7.0,7.0,8.0,9.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,7.0,9.0,6.0,8.0,9.0,6.0,6.0,8.0,7.0,6.0,8.0
138,9.0,9.0,10.0,10.0,10.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,10.0,8.0,8.0,8.0,10.0,10.0,9.0,9.0,10.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,10.0,8.0,8.0,10.0,8.0,7.0,9.0
139,6.0,6.0,6.0,7.0,8.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,6.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,9.0,6.0,6.0,6.0,6.0
140,9.0,8.0,8.0,10.0,8.0,9.0,7.0,8.0,9.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,6.0,8.0,10.0,7.0,7.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,8.0,9.0,7.0,8.0,9.0,7.0,7.0,8.0
141,7.0,7.0,7.0,9.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,9.0,8.0,8.0,8.0,6.0,7.0,8.0,6.0,6.0,8.0,9.0,7.0,9.0,9.0,9.0,7.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0
142,6.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,6.0,8.0,6.0,8.0,8.0,8.0,7.0,6.0
143,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,6.0,6.0
144,9.0,8.0,8.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,10.0,9.0,8.0,8.0,7.0,9.0,10.0,8.0,8.0,10.0,10.0,8.0,10.0,10.0,10.0,8.0,8.0,9.0,9.0,10.0,9.0,8.0,8.0,8.0
145,6.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0
146,6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,9.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0
147,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0
148,6.0,7.0,7.0,7.0,9.0,6.0,8.0,7.0,6.0,9.0,9.0,8.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,9.0,6.0,6.0,8.0,8.0,8.0,9.0,9.0,7.0,6.0,7.0,7.0,7.0,7.0,10.0,8.0,7.0
149,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,7.0,6.0,8.0,6.0
150,8.0,8.0,8.0,8.0,10.0,9.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,8.0,9.0,8.0,8.0,9.0,6.0,8.0,7.0,7.0,9.0,8.0,7.0,10.0,6.0,6.0,8.0,8.0,7.0,8.0
151,6.0,8.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,7.0,6.0,6.0,6.0,7.0,8.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
152,7.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0
153,6.0,6.0,7.0,9.0,6.0,7.0,9.0,7.0,7.0,9.0,10.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0,9.0,7.0,7.0,9.0,8.0,6.0,7.0,7.0,8.0,8.0,7.0,9.0,8.0,6.0
154,6.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,6.0,6.0,7.0,6.0,6.0,6.0
155,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0
156,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,9.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,7.0,6.0
157,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
158,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0
159,7.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,7.0,9.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,10.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,6.0
160,6.0,8.0,6.0,7.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0,8.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,7.0,8.0,8.0,9.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0
161,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0
162,7.0,6.0,8.0,9.0,8.0,7.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,9.0,8.0,6.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0
163,6.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,9.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,8.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0
164,7.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,8.0,6.0,6.0
165,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,6.0,6.0,7.0,7.0,6.0,8.0,7.0,6.0
166,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
167,8.0,9.0,8.0,9.0,7.0,9.0,8.0,8.0,9.0,10.0,9.0,9.0,8.0,9.0,8.0,8.0,7.0,8.0,10.0,8.0,8.0,8.0,10.0,8.0,9.0,10.0,8.0,7.0,8.0,9.0,9.0,10.0,10.0,9.0,8.0,6.0
168,7.0,6.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,9.0,6.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,7.0
169,7.0,6.0,6.0,9.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
170,7.0,6.0,6.0,10.0,6.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,7.0,9.0,7.0,7.0,9.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
171,6.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0
172,7.0,7.0,7.0,9.0,8.0,7.0,7.0,8.0,7.0,8.0,9.0,7.0,8.0,7.0,9.0,9.0,6.0,7.0,8.0,7.0,6.0,8.0,8.0,8.0,9.0,10.0,9.0,8.0,6.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0
173,7.0,7.0,6.0,8.0,8.0,7.0,7.0,6.0,6.0,9.0,9.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,9.0,6.0,6.0,7.0,6.0,7.0,7.0
174,6.0,6.0,6.0,8.0,7.0,8.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,8.0,8.0,6.0,7.0,7.0,9.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,7.0,6.0,7.0,8.0,8.0,6.0
175,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
176,8.0,7.0,7.0,6.0,7.0,6.0,6.0,9.0,9.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,9.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,7.0,6.0
177,8.0,6.0,9.0,10.0,6.0,8.0,10.0,9.0,9.0,10.0,10.0,9.0,8.0,8.0,6.0,6.0,9.0,7.0,6.0,6.0,9.0,8.0,10.0,6.0,8.0,6.0,10.0,7.0,7.0,6.0,9.0,9.0,6.0,10.0,8.0,8.0
178,8.0,6.0,9.0,10.0,8.0,8.0,10.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,9.0,9.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0
179,7.0,7.0,7.0,8.0,6.0,9.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,6.0,6.0,7.0,9.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0
180,9.0,7.0,8.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,9.0,8.0,8.0,8.0,7.0,8.0,9.0,7.0,8.0,9.0,8.0,7.0,9.0,9.0,10.0,8.0,8.0,9.0,7.0,7.0,8.0,9.0,7.0,9.0
181,7.0,6.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0
182,7.0,8.0,7.0,9.0,6.0,7.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,9.0,7.0,7.0,7.0,10.0,8.0,8.0,10.0,8.0,7.0,6.0,7.0,9.0,9.0,8.0,8.0,8.0,7.0
183,8.0,6.0,7.0,7.0,9.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,8.0,6.0,7.0,9.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,8.0
